"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Cabo Verde","CPV","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16133659302942","0.165221888658286","0.159964224488109","0.152224084924132","0.131980814227518","0.123013477497027","0.130564976921469","0.120513583228305","0.11513973271007","0.12037423303157","0.124287315047719","0.131877097192316","0.146833410570211","0.157860745760019","0.153485486782588","0.19141578031333","0.190558267317951","0.177000792258679","0.153937033863161","0.174189478385178","0.182475913914446","0.193984865995491","0.157639184205019","0.154117308293922","0.150928383890359","0.150538992631959","0.157618158200279","","","","",
"Costa Rica","CRI","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0960167132996255","0.106004275472181","0.110304585626931","0.107387304080741","0.137002211372704","0.121507009137009","0.117127104548755","0.116521701924309","0.116146898009876","0.116056070108278","0.110806846965876","0.11266333870747","0.119764990058551","0.120337242896755","0.120633279080966","0.115093109370067","0.110935175652446","0.117338159036513","0.112226047396291","0.110156689128672","0.100527096034666","0.0939013069017962","0.0891575521503226","0.0917104917376276","0.090027045881083","0.0832168781094642","0.0852427438911079","","","","",
"Caribbean small states","CSS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.512668728422355","0.513062115044338","0.525834331795346","0.497511431829425","0.479580238831511","0.477785097379774","0.519620411452036","0.482038646593756","0.483309987682544","0.514107652417639","0.517653293998982","0.542639884282793","0.536501624588974","0.549275021946618","0.544273773673828","0.569753415356217","0.585430727514783","0.578866300020221","0.572970309998789","0.571069384671529","0.596588565670499","0.57533669188603","0.557405582200316","0.573517637328303","0.557228187991834","0.548420538110741","0.5430843516308","","","","",
"Cuba","CUB","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.40676220832051","1.23253573049324","1.40630194549254","1.52479697246193","1.29804207000163","","","","",
"Cayman Islands","CYM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.118725148908695","0.136010051274964","0.139122856182147","0.143317502667798","0.147318127999355","0.153279776991343","0.138168662291216","0.136423356555058","0.135626335370203","0.134545235707939","0.127750645542726","","","","",
"Cyprus","CYP","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.320077162486496","0.330595034746953","0.326165341432016","0.342990518487343","0.363544802864639","0.292036445005052","0.319559796378241","0.30173199562236","0.309915510845767","0.293980004521703","0.303594069909914","0.288060411878229","0.283343461809506","0.304647765640227","0.274555563386843","0.267870572194322","0.265564396162106","0.265887628205328","0.268469451749615","0.259114276809947","0.241366055571591","0.231594678594034","0.22351613358483","0.205599865536284","0.213433694777477","0.209405338298323","0.212370164597134","","","","",
"Czech Republic","CZE","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.64268003767301","0.616510004492639","0.567925170116201","0.525187327131252","0.509892512523629","0.520960754968545","0.502646292635212","0.453113005457835","0.481805347594178","0.467133898539605","0.445078422533927","0.438091705606633","0.399884338729036","0.385841419124911","0.367400544105653","0.351422437729541","0.32398796312098","0.313593376814749","0.320449237317544","0.301631910890311","0.290949287899512","0.287313204377447","0.267596030708372","0.260948173433078","0.260519168925109","","","","",
"Germany","DEU","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.302989861250076","0.285126894638019","0.283313544684994","0.272884800903181","0.268285423188471","0.273995875182733","0.260900338964322","0.253699537497381","0.23942175951022","0.234772340958851","0.237478927748557","0.231277479299595","0.231021316226257","0.226386785945842","0.219726666640505","0.216679917187157","0.201277424715106","0.198865944197154","0.194975574689444","0.196849760003344","0.182399190930382","0.183712605506106","0.187823647256203","0.174647963694119","0.17367666233832","0.170104943646501","","","","",
"Djibouti","DJI","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.160765615506123","0.160750207109735","0.152837970472002","0.141628352735204","","","","",
"Dominica","DMA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.107150686378328","0.10572710052937","0.103623557020051","0.107769900615064","0.114070521418469","0.135319127773301","0.119312816705309","0.128437357228681","0.118140840677792","0.123329047844099","0.153375999833972","0.164434697099243","0.157940323872701","0.169720236070601","0.200723089080806","0.199414465333609","0.190537768953501","0.229685525264603","0.192975673122705","0.190920632589617","0.202575032484039","0.181430085317789","0.196469994849775","0.202864519491965","0.202670058466776","0.208274964626044","0.207314053165682","","","","",
"Denmark","DNK","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.249554249201785","0.295320266134702","0.261067242520978","0.274219944991042","0.278287817843014","0.253158102697966","0.310609991098729","0.256530667188139","0.242786297086265","0.218393193286768","0.195934609744348","0.200346296605013","0.19614131737382","0.210204039002236","0.185005723634193","0.168138986643227","0.189166195576566","0.171444263568324","0.162405454831899","0.160219991189247","0.161970257216002","0.14183412278336","0.126796793596294","0.12846961630919","0.112484647899936","0.102188612481252","0.102085087920103","","","","",
"Dominican Republic","DOM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.208581447696534","0.224855433505115","0.219884858566285","0.220545612442306","0.227955204226454","0.274655644375918","0.282674667992227","0.270431675348778","0.258307316191382","0.24601102863604","0.250609085130068","0.24491051514286","0.252287199055888","0.257926667776448","0.214003463020011","0.199090227415715","0.193553329128629","0.192848913072391","0.182774418937977","0.176829695529429","0.169638901282147","0.17030914520914","0.167311971660598","0.155965463302019","0.150246321674895","0.153147262534876","0.150260965759726","","","","",
"Algeria","DZA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.341640667455711","0.35513093337342","0.353657874105816","0.370583383148043","0.393080869960154","0.417594576769877","0.408742277028526","0.363665511173141","0.423901055652991","0.353350258999315","0.324940504547506","0.302401598454649","0.305703868549172","0.29046367355443","0.269165931750233","0.30806399452453","0.285384653577107","0.298762022287612","0.293901412777825","0.318648878587528","0.301946005952527","0.298384140082802","0.309529290191793","0.311469816203701","0.324493908762336","0.329534796868397","0.312794223160946","","","","",
"East Asia & Pacific (excluding high income)","EAP","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.844706837391841","0.830731233302981","0.791184201292231","0.7681134257116","0.73698964620129","0.731101535259572","0.704453193574658","0.668704707834331","0.626093549728421","0.596101677549444","0.576006407344165","0.559950960449782","0.56773605431434","0.605986561014013","0.63560464573231","0.646410068761195","0.640091859008217","0.589058434824839","0.610438209789207","0.57164523573294","0.596826161073389","0.60936727094359","0.584575148707973","0.55375325870287","0.519402222596325","0.488841335668934","0.453129501015452","","","","",
"Early-demographic dividend","EAR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.309000047434384","0.320171108968385","0.316766230181238","0.321321462522016","0.321337025903346","0.31584128046056","0.313008603104081","0.308548323857189","0.310306251602966","0.317697820796871","0.315751083114257","0.314961992693192","0.313573444485595","0.312100675021021","0.308355755673369","0.300780272617287","0.29880302461404","0.29312854447876","0.302890205783669","0.309514938499081","0.293480762354052","0.290209211928956","0.293338773864136","0.275155850590466","0.276893462760171","0.275007555065842","0.265359438137939","","","","",
"East Asia & Pacific","EAS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.513977930832951","0.508266591129843","0.504917237425496","0.506406489500928","0.503672491014069","0.502112965350459","0.494212819840163","0.480570780298933","0.456755343548636","0.447578974731005","0.43901540961093","0.431586443206312","0.439131805879971","0.460554065631679","0.477700539108823","0.483750595446186","0.482924544700589","0.458753803584671","0.476264892870393","0.458885014937124","0.47768948668824","0.48997649617442","0.476279948968342","0.456921605643753","0.433586707847148","0.412977961827317","0.388872931972695","","","","",
"Europe & Central Asia (excluding high income)","ECA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09940715224594","1.1162162457898","0.777693072888454","0.765291928551894","0.760257090831097","0.754702309620387","0.743693609145672","0.680505243504017","0.685009066899384","0.674119061206569","0.63124663196598","0.610136634554088","0.582342441530738","0.567892097002756","0.530924343651523","0.499222155905882","0.478727010153594","0.450757302784302","0.440219593536705","0.428769694789428","0.436448332986012","0.431899997391737","0.421738892209907","0.394855144148316","0.383054576421717","0.373164242676349","0.375010681008758","","","","",
"Europe & Central Asia","ECS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.492512717650845","0.487032551737047","0.398533114346298","0.385997127485883","0.36384271780563","0.355512757162808","0.352692066932776","0.330380011281667","0.32264823202362","0.311517879030759","0.29997568155309","0.296412730241366","0.289684196532526","0.290945543151203","0.281832483154313","0.273038603030312","0.266309598431927","0.254292102549472","0.249677335998272","0.24067885818557","0.2448865509043","0.237752149594915","0.235264285921988","0.227117962840488","0.21531561893708","0.209652236555992","0.207168890386132","","","","",
"Ecuador","ECU","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.198318559882823","0.186428814535174","0.246563167167695","0.262684255082612","0.1421041997227","0.232518796107994","0.24206372612053","0.176100464915501","0.208607261901882","0.209582861889751","0.199821614645238","0.214344141201545","0.222240106124358","0.233837726864256","0.232755243719961","0.230323782338171","0.210371305970605","0.22773079510972","0.227154012065655","0.240547976686108","0.234884379307087","0.217882792677941","0.183878377689829","0.223290983459704","0.239538865075599","0.224357752751134","0.216036475647298","","","","",
"Egypt, Arab Rep.","EGY","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.221089180623285","0.224847967184028","0.222667715643229","0.249650412248578","0.220180336408478","0.236172524976782","0.221977293204962","0.241740802908486","0.2586873872985","0.250207094694847","0.265112098524098","0.227297867552365","0.225074038588032","0.253724596715527","0.248607046012147","0.263662476908079","0.263566938068","0.260601186618059","0.255407626946033","0.254015433081486","0.236884244441588","0.249653581444515","0.247244359328685","0.235684253313622","0.243373391697398","0.229831348511079","0.233966991590466","","","","",
"Euro area","EMU","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.253156785793982","0.243375282461297","0.24013247074919","0.233236526954168","0.231919910087566","0.233814765684934","0.224774523155017","0.22210880458183","0.213417893789719","0.206857556745841","0.207333870228311","0.205225994713307","0.206702921694081","0.203842348448357","0.199309469735374","0.193061867130428","0.184153736439363","0.179085164403528","0.173533542289195","0.173715134739279","0.164364365719837","0.162546921322021","0.160109683405841","0.149876167611448","0.14989482497773","0.146489440545947","","","","",
"Eritrea","ERI","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.203539946836866","0.204876058494419","0.2104455513624","0.199305430712033","0.207230198854032","0.208760080835227","0.196359445161929","0.20458035885107","0.203332199667215","0.210080078181304","0.208147832712259","0.202580946963689","0.208245084717178","0.206444854650423","0.211622195738041","0.212607191901097","0.202249332149535","0.199785266923817","0.182024753756484","0.165564307414442","0.155358620642292","0.156424310837375","0.157758033684058","0.143284283462288","0.139504976556971","0.143838231422093","0.135986971795133","","","","",
"Estonia","EST","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09283652946054","1.08456120288572","0.954673213260249","0.952799452790168","0.831721698986404","0.718093945700659","0.670104585361717","0.596524827990686","0.58981635134468","0.528058274885747","0.564670233202333","0.533748367838194","0.472590125585503","0.415833671861167","0.438700185790858","0.428520626296164","0.421169400102878","0.509543071064164","0.482651836766222","0.443463616264686","0.493345861408467","0.450322460200496","0.398091264041381","0.391153528649358","","","","",
"Ethiopia","ETH","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0821641249083137","0.0875117437283241","0.095233290519408","0.0859395872395487","0.0616051420063442","0.0664086952990189","0.0659135866851752","0.0681713976948242","0.0745174049358137","0.0694875370333563","0.0736501069804566","0.083390206364905","0.0853293349386249","0.0961974996530831","0.089932877388293","0.0777538708499363","0.0754295360862462","0.07407884533245","0.0735800874593209","0.0680760227537948","0.0591555113000868","0.0581698617670652","0.0639121492554115","0.0706340492996245","0.0765188418495307","0.0764696114247113","0.0757428797643278","","","","",
"European Union","EUU","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.295643638403009","0.291181824258224","0.279671302594538","0.277543550455726","0.265956120797104","0.263712194629173","0.26561168847696","0.253922072849146","0.246682917380621","0.234872779871173","0.226351226076966","0.226707107340847","0.223433773624819","0.225020282296951","0.219530063206833","0.213925705754508","0.208297052759128","0.198436456998063","0.192127428090222","0.185060320633424","0.186370051441422","0.177537567511716","0.173505755631064","0.169994973695732","0.159080715337696","0.157871628848787","0.155358110064913","","","","",
"Fragile and conflict affected situations","FCS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31478412501072","0.347105929290137","0.317312703284583","0.339141689914594","0.37035753639505","0.327361236013612","0.367118729144544","0.337648753961392","0.30444553026338","0.283657670853141","0.252560695975039","0.266679562765407","0.284441851018133","0.312140040144559","0.293666115247936","0.232951457826663","0.268890216756234","0.247456749549363","0.219441744063108","0.223749947164765","0.251495000744848","0.224393390369075","0.196851665145622","0.191152472886763","0.192121050673559","0.172374553693652","0.180503438108964","","","","",
"Fiji","FJI","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13220831210268","0.112006712971278","0.117681376136728","0.115791841854772","0.109635588992408","0.109058837090303","0.112068681224057","0.110497165261371","0.106049160000804","0.099328258522926","0.108600883677446","0.133320777724231","0.109001363537659","0.1270194767307","0.155633212616335","0.125232667765524","0.136525225652229","0.131060569084825","0.100164177432733","0.089916200000686","0.134642561695534","0.116923656925224","0.112190832794559","0.135289406924572","0.157594273696378","0.197490741593245","0.182942198522042","","","","",
"France","FRA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.190640282242492","0.196194396183371","0.180849934166517","0.179021025612755","0.164304582367833","0.166169291224275","0.176123694679146","0.161214745304019","0.16708702796935","0.157910142098189","0.149191818921239","0.152472869777367","0.149778361048842","0.150779108273691","0.147812037130013","0.146003724130098","0.138961510474641","0.133280701937605","0.131927534273941","0.130481344351461","0.128398441212235","0.118088378926267","0.118224545771773","0.117853660879331","0.105968159166317","","","","","","",
"Faroe Islands","FRO","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.306931126280846","0.283825843277967","0.295919664766765","0.286398875764327","0.295812736025086","0.32575710981953","0.337843954956099","0.312434488222819","0.337765176338469","0.447281138179076","0.377153595761264","0.371316079724126","0.383116659177155","0.317688850369127","0.317946562888584","0.353338750044867","0.301715760085166","0.39793782477112","0.272401857139989","0.30169658695251","0.326650601596676","0.369053007191641","0.37776338366683","0.380592482937688","0.377197029149599","","","","",
"Gabon","GAB","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.260669161192334","0.247655644347236","0.27786437814311","0.270494609439679","0.229383655597801","0.230198394030523","0.229368322377796","0.217920254428253","0.218646382070635","0.231783431635769","0.230645643965629","0.230940099154831","0.220551005007877","0.218990016967291","0.219551847203154","0.223031697405195","0.195903335640245","0.182364475310294","0.191459414922994","0.194564773578733","0.205020556837005","0.197440163336571","0.191619389041563","0.189415115456226","0.183093169589855","0.174192755055725","0.172526678159822","","","","",
"United Kingdom","GBR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31672831183807","0.326543795591861","0.319185898560044","0.305515146970023","0.294753720392299","0.282942789779852","0.28289721619686","0.260495794681973","0.253509156346184","0.244660260200156","0.241361890956328","0.236154393993609","0.223509326786387","0.22104950700544","0.215617136660073","0.210266983646029","0.204140046667608","0.194499134571835","0.192547550461627","0.181713605371542","0.186287687654276","0.166617135509098","0.171829292425289","0.16380348338125","0.146967040826709","0.138554721550481","0.127215813255376","","","","",
"Georgia","GEO","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.65968393113956","0.60553927794125","0.413114865099254","0.152418166586902","0.242049305339074","0.238957439541473","0.259151463384761","0.220642218763937","0.226166693745365","0.179336291080184","0.152827776903546","0.153247367554108","0.165969535303291","0.17752248841913","0.196871384926539","0.182590624033185","0.148955978282074","0.179855516896776","0.17126574588993","0.201785666030689","0.200498861119236","0.187946783334089","0.197026397024399","0.208660975454132","0.209597406566505","","","","",
"Ghana","GHA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.111286807184443","0.117370353466129","0.0991420742174797","0.111361972514151","0.127112682158952","0.123551363712314","0.12558456842847","0.136754627381514","0.131367594087742","0.128713759550135","0.119187000113124","0.126096584996771","0.129427226358277","0.126494451497515","0.115354142469793","0.103654985380984","0.13037037084739","0.131206034562294","0.111774854647553","0.0899255677503198","0.107646527716102","0.109267306162342","0.128923162031894","0.118685591907749","0.119923909226177","0.127263142910859","0.123893719513914","","","","",
"Gibraltar","GIB","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.104912316896173","0.104479183874762","0.104421859366269","0.102159363890162","0.112815208867839","0.111324920619291","0.112625336257776","0.111394651354417","0.11386560462488","0.11530241272453","0.11692363433547","0.118084489925313","0.117791921034809","0.121305009109","0.122459174860295","0.111716951815936","0.114422553094523","0.111468782301215","0.119000788989217","0.124377506097153","0.13654251869627","0.138027324811648","0.121032837465516","0.103713950896149","0.103674758390119","0.11323150102804","0.113258074891798","","","","",
"Gambia, The","GMB","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0914782461449443","0.088721630293103","0.0858219729138601","0.0879409885725313","0.0878054643857287","0.0900918841772672","0.0896259904632123","0.0868634487550238","0.0908052219803024","0.0969809710259141","0.0919250908313298","0.0949950526885891","0.098186101122042","0.0918743346772409","0.0921035469127531","0.0953935768844968","0.103471309394055","0.10041541768898","0.0984410164314185","0.0959808389742998","0.102826029411158","0.115720225952793","0.111759335859002","0.103381708599811","0.124407148876405","0.122117402049627","0.121464839065478","","","","",
"Guinea-Bissau","GNB","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0885965742677781","0.0860909683570139","0.0869283187169431","0.0868779295180929","0.0841840402140287","0.0806360538386503","0.0722545285316645","0.0746290905021887","0.0886980974768184","0.0990059161499994","0.070875065310294","0.0710908299222512","0.0735493442122393","0.0922876032804795","0.0931966210003046","0.0942588953284589","0.0937197247375898","0.0969114276642769","0.0924126496044854","0.0922846558713969","0.089595386423562","0.0854441927638466","0.0895280982110279","0.0879616594587162","0.0920996826089896","0.0891220431729804","0.0882836439910586","","","","",
"Equatorial Guinea","GNQ","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.142996001455138","0.152971262671052","0.113526215706828","0.107925569667193","0.10224337578579","0.0953139853024926","0.0870710910863735","0.0826020823478483","0.0402023822958442","0.085098615169685","0.0676570036965085","0.391581047108604","0.480584695332808","0.510554981388973","0.339463190073572","0.310248962552263","0.312877214224887","0.260939442906665","0.18103074736448","0.188311616736291","0.210343881948307","0.269199027737902","0.184731003671452","0.212420226089435","0.200763607726194","0.182206388068755","0.187425857790516","","","","",
"Greece","GRC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2963473662258","0.28659960190366","0.290131244152573","0.295679426060837","0.29829169014901","0.295429983946927","0.292530349715794","0.292105147839675","0.294701094111311","0.28228385092572","0.287249727413609","0.282444146380413","0.271389366048016","0.262188903620444","0.253238855842259","0.255683371657641","0.238595732038843","0.233313904514542","0.22866373350199","0.228923965841495","0.220894552415087","0.231454957433935","0.250336704542703","0.224542660025074","0.216646695357327","0.20964696691768","0.201571313615579","","","","",
"Grenada","GRD","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.125252692685662","0.127801009519481","0.137491332588251","0.144620791326128","0.168069135652883","0.173003988738367","0.169692257535432","0.176977145716533","0.165249230925049","0.170688014601655","0.159663224052955","0.166095272966563","0.169664958646155","0.163299528837588","0.156006225766326","0.145099958401606","0.161385108540543","0.156900707462025","0.164992758894992","0.176676899324218","0.182732210602491","0.176236654823487","0.191216249437216","0.209544999321263","0.150522387617376","0.15687790486671","0.155488548584528","","","","",
"Greenland","GRL","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.101072500869894","0.0968728107563311","0.110037606056506","0.0995564806978254","0.115666668851775","0.115472221012985","0.104119260128607","0.113954754914183","0.125035285729134","0.12282447671466","0.131642376055047","0.134826409519015","0.13599072737073","0.129372909836487","0.13434100265423","0.141004154529606","0.134641494357095","0.126582092416517","0.110272073088475","0.114130430722935","0.108983784969581","0.106042523396108","0.105925511594128","0.111036441609772","0.114821746776674","0.125179744731035","0.12917127742352","","","","",
"Guam","GUM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31679689549242","0.293899650308931","0.254914543671306","0.23564991458432","0.286968054787546","0.288400031093538","0.277190220895057","0.273666633298428","0.289884323031286","0.285287404746839","0.277233255704079","0.2685847644845","0.263134685128666","0.262351251138876","0.268597031360653","0.241858273711379","0.206582008048822","0.233238372280062","0.228677189197921","0.22174497386888","0.233877084782879","0.230383112426238","0.244952894313392","0.229368626650367","0.234108820780073","0.2333591264357","0.265672617623854","","","","",
"High income","HIC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.356296368412353","0.354775421004773","0.350963720403823","0.351486842675335","0.344510026928087","0.336241117621202","0.335978451480347","0.327683361653294","0.31792011924677","0.311854124415804","0.309260076473189","0.303631294815535","0.300690456394088","0.298076441829168","0.292423529546361","0.284519422955854","0.276075856123739","0.269564340745555","0.264178082966286","0.258338400282045","0.259034130618782","0.249153523446002","0.24426459305634","0.240723959405911","0.234041670129811","0.227170464967371","0.218942842000739","","","","",
"Hong Kong SAR, China","HKG","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.166385509653997","0.164927899301364","0.179400266939965","0.17847078662769","0.150588890985277","0.147976433881099","0.13134764727682","0.131756426942373","0.178279114161491","0.190001669937406","0.167069331813646","0.155938539141134","0.160184500651614","0.170029743419174","0.150468041378683","0.147384136414096","0.1320029276386","0.128895366841131","0.124103260484388","0.123542212522301","0.111614995036959","0.114692039920446","0.111763807629964","0.112350780346976","0.11228253774882","0.102227652717936","0.1023971017169","","","","",
